ejecucion,iteracion,gbest_gen,average,gbest_historico
2026-04-04 16:36:22.541308Z,27,0.00011429743271484938,4.132741816858564,0.00011429743271484938
2026-04-04 16:36:22.541308Z,28,0.00011429743271484938,4.405698168526332,0.00011429743271484938
2026-04-04 16:36:22.541308Z,29,0.00011429743271484938,4.100465208925417,0.00011429743271484938
2026-04-04 16:36:22.541308Z,30,0.00011429743271484938,4.150540852970716,0.00011429743271484938
2026-04-04 16:36:22.541308Z,31,0.00011429743271484938,4.287719552239851,0.00011429743271484938
2026-04-04 16:36:22.541308Z,32,0.00011429743271484938,4.5516389625777895,0.00011429743271484938
2026-04-04 16:36:22.541308Z,33,0.00011429743271484938,6.131775791230781,0.00011429743271484938
2026-04-04 16:36:22.541308Z,34,0.00011429743271484938,4.196344700676602,0.00011429743271484938
2026-04-04 16:36:22.541308Z,35,0.00011429743271484938,5.751918172795274,0.00011429743271484938
2026-04-04 16:36:22.541308Z,36,0.00011429743271484938,4.84471825586008,0.00011429743271484938
2026-04-04 16:36:22.541308Z,37,0.00011429743271484938,5.3465537433996335,0.00011429743271484938
2026-04-04 16:36:22.541308Z,38,0.00011429743271484938,4.028836139477299,0.00011429743271484938
2026-04-04 16:36:22.541308Z,39,0.00011429743271484938,3.8998743345649007,0.00011429743271484938
2026-04-04 16:36:22.541308Z,40,0.00011429743271484938,4.328492208448156,0.00011429743271484938
2026-04-04 16:36:22.541308Z,41,0.00011429743271484938,4.612270948165846,0.00011429743271484938
2026-04-04 16:36:22.541308Z,42,0.00011429743271484938,4.288245903787068,0.00011429743271484938
2026-04-04 16:36:22.541308Z,43,0.00011429743271484938,4.739049980874069,0.00011429743271484938
2026-04-04 16:36:22.541308Z,44,0.00011429743271484938,6.610959638797536,0.00011429743271484938
2026-04-04 16:36:22.541308Z,45,0.00011429743271484938,7.384294430531506,0.00011429743271484938
2026-04-04 16:36:22.541308Z,46,0.00011429743271484938,4.909537668431011,0.00011429743271484938
2026-04-04 16:36:22.541308Z,47,9.589210561955497e-05,5.948003710697107,9.589210561955497e-05
2026-04-04 16:36:22.541308Z,48,9.589210561955497e-05,5.445931962879192,9.589210561955497e-05
2026-04-04 16:36:22.541308Z,49,7.823723199074095e-05,5.783218335226267,7.823723199074095e-05
2026-04-04 16:36:22.541308Z,50,7.823723199074095e-05,6.082496205599552,7.823723199074095e-05
2026-04-04 16:36:22.541308Z,51,7.823723199074095e-05,6.366372140302095,7.823723199074095e-05
2026-04-04 16:36:22.541308Z,52,7.823723199074095e-05,4.513920792218733,7.823723199074095e-05
2026-04-04 16:36:22.541308Z,53,7.823723199074095e-05,5.59317605691239,7.823723199074095e-05
2026-04-04 16:36:22.541308Z,54,7.321650198299778e-05,5.408400575575062,7.321650198299778e-05
2026-04-04 16:36:22.541308Z,55,7.314978155648078e-05,5.393565366887239,7.314978155648078e-05
2026-04-04 16:36:22.541308Z,56,3.1282171624624766e-05,3.826802754659397,3.1282171624624766e-05
2026-04-04 16:36:22.541308Z,57,2.7200266242033422e-05,5.381647320805514,2.7200266242033422e-05
2026-04-04 16:36:22.541308Z,58,2.566430868355951e-05,4.360635506590217,2.566430868355951e-05
2026-04-04 16:36:22.541308Z,59,2.4642907884953047e-05,4.861529895099949,2.4642907884953047e-05
2026-04-04 16:36:22.541308Z,60,2.4454653861027964e-05,4.27362548966882,2.4454653861027964e-05
2026-04-04 16:36:22.541308Z,61,2.277262543515235e-05,5.587788796953058,2.277262543515235e-05
2026-04-04 16:36:22.541308Z,62,2.277262543515235e-05,5.479231984591554,2.277262543515235e-05
2026-04-04 16:36:22.541308Z,63,8.200888528264727e-06,4.547644000951341,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,64,8.200888528264727e-06,3.9765289554302585,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,65,8.200888528264727e-06,5.6598626171228545,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,66,8.200888528264727e-06,4.860460974221069,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,67,8.200888528264727e-06,4.577927057576509,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,68,8.200888528264727e-06,5.53500723287693,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,69,8.200888528264727e-06,6.423278865629741,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,70,8.200888528264727e-06,5.951905402533303,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,71,8.200888528264727e-06,4.1289362173095565,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,72,8.200888528264727e-06,4.967620571711719,8.200888528264727e-06
2026-04-04 16:36:22.541308Z,73,2.4679714698550015e-06,5.145895260267394,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,74,2.4679714698550015e-06,5.634463995776912,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,75,2.4679714698550015e-06,5.0061232175694625,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,76,2.4679714698550015e-06,4.276053751194328,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,77,2.4679714698550015e-06,3.978685812241032,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,78,2.4679714698550015e-06,6.44586096744199,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,79,2.4679714698550015e-06,4.7038193850838175,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,80,2.4679714698550015e-06,6.459270022583669,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,81,2.4679714698550015e-06,6.035379684979013,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,82,2.4679714698550015e-06,4.822961769613996,2.4679714698550015e-06
2026-04-04 16:36:22.541308Z,83,2.1779252499243285e-06,4.523345959763449,2.1779252499243285e-06
2026-04-04 16:36:22.541308Z,84,2.0834608562836365e-06,4.2626251031140265,2.0834608562836365e-06
2026-04-04 16:36:22.541308Z,85,2.063252757977807e-06,4.179939276452869,2.063252757977807e-06
2026-04-04 16:36:22.541308Z,86,2.063252757977807e-06,4.3792812232613665,2.063252757977807e-06
2026-04-04 16:36:22.541308Z,87,2.063252757977807e-06,5.034447339247875,2.063252757977807e-06
2026-04-04 16:36:22.541308Z,88,2.0621681464660924e-06,4.674546460587045,2.0621681464660924e-06
2026-04-04 16:36:22.541308Z,89,8.709672982831762e-10,4.373287203683355,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,90,8.709672982831762e-10,5.007366555243128,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,91,8.709672982831762e-10,4.8191063753959735,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,92,8.709672982831762e-10,6.101400800910181,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,93,8.709672982831762e-10,3.9325285644905845,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,94,8.709672982831762e-10,3.9813939686408832,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,95,8.709672982831762e-10,4.918882743835623,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,96,8.709672982831762e-10,5.723943247844059,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,97,8.709672982831762e-10,4.721009797350292,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,98,8.709672982831762e-10,3.9143338337190676,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,99,8.709672982831762e-10,3.5154062842249174,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,100,8.709672982831762e-10,3.67469196864491,8.709672982831762e-10
2026-04-04 16:36:22.541308Z,101,5.850200324175603e-10,4.401876078595525,5.850200324175603e-10
2026-04-04 16:36:22.541308Z,102,5.850200324175603e-10,4.673323015781829,5.850200324175603e-10
2026-04-04 16:36:22.541308Z,103,7.480949193450215e-11,3.488725305213917,7.480949193450215e-11
2026-04-04 16:36:22.541308Z,104,7.480949193450215e-11,5.027015516634887,7.480949193450215e-11
2026-04-04 16:36:22.541308Z,105,6.17177420281223e-11,5.429297452629587,6.17177420281223e-11
2026-04-04 16:36:22.541308Z,106,5.098144129078719e-13,2.83197386609931,5.098144129078719e-13
2026-04-04 16:36:22.541308Z,107,5.098144129078719e-13,4.891864867406557,5.098144129078719e-13
2026-04-04 16:36:22.541308Z,108,7.815970093361102e-14,4.374487490622576,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,109,7.815970093361102e-14,4.839439765366199,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,110,7.815970093361102e-14,5.763757092738972,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,111,7.815970093361102e-14,4.9309236975527115,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,112,7.815970093361102e-14,3.185029356417564,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,113,7.815970093361102e-14,3.68124982467738,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,114,7.815970093361102e-14,2.7895078801823194,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,115,7.815970093361102e-14,4.28759568409764,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,116,7.815970093361102e-14,3.214979450310316,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,117,7.815970093361102e-14,3.8094355174865755,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,118,7.815970093361102e-14,4.23608888924856,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,119,7.815970093361102e-14,3.811118000100332,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,120,7.815970093361102e-14,4.7546178853178525,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,121,7.815970093361102e-14,2.7950010710502244,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,122,7.815970093361102e-14,2.725237478067096,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,123,7.815970093361102e-14,2.162902595124014,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,124,7.815970093361102e-14,1.7550140628093234,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,125,7.815970093361102e-14,1.4521820798571883,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,126,7.815970093361102e-14,2.227512860008624,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,127,7.815970093361102e-14,2.3003513055295906,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,128,7.815970093361102e-14,1.9139659191210787,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,129,7.815970093361102e-14,1.727606832724568,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,130,7.815970093361102e-14,3.067376269902254,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,131,7.815970093361102e-14,2.218748674811901,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,132,7.815970093361102e-14,2.911813607173339,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,133,7.815970093361102e-14,2.646076544825545,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,134,7.815970093361102e-14,2.2174256418654377,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,135,7.815970093361102e-14,2.3930028848558034,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,136,7.815970093361102e-14,2.3174160801768067,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,137,7.815970093361102e-14,2.424387962672185,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,138,7.815970093361102e-14,2.5088834674560743,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,139,7.815970093361102e-14,2.5275762086095157,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,140,7.815970093361102e-14,2.5976910835695413,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,141,7.815970093361102e-14,2.8920651532954498,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,142,7.815970093361102e-14,2.705599990040387,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,143,7.815970093361102e-14,1.8408386950867899,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,144,7.815970093361102e-14,2.082650165505189,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,145,7.815970093361102e-14,1.842884952872322,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,146,7.815970093361102e-14,2.660540932761689,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,147,7.815970093361102e-14,2.2957328160734534,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,148,7.815970093361102e-14,3.0216969018033795,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,149,7.815970093361102e-14,1.7313587281389935,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,150,7.815970093361102e-14,2.170248038707005,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,151,7.815970093361102e-14,2.5041427429393717,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,152,7.815970093361102e-14,2.5898718404508028,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,153,7.815970093361102e-14,2.1881902638961046,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,154,7.815970093361102e-14,2.2819962502806233,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,155,7.815970093361102e-14,2.6808158426427244,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,156,7.815970093361102e-14,2.0950353926311633,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,157,7.815970093361102e-14,2.1040389954237178,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,158,7.815970093361102e-14,2.8117968364908723,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,159,7.815970093361102e-14,1.9985960537614327,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,160,7.815970093361102e-14,1.5871142706065453,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,161,7.815970093361102e-14,0.48874490896411943,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,162,7.815970093361102e-14,0.3895075607999029,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,163,7.815970093361102e-14,0.3446175574628463,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,164,7.815970093361102e-14,0.43935472556722854,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,165,7.815970093361102e-14,0.3163007056666493,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,166,7.815970093361102e-14,0.45841535994743915,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,167,7.815970093361102e-14,0.3213636439356317,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,168,7.815970093361102e-14,0.3686194921094526,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,169,7.815970093361102e-14,0.23347148749243438,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,170,7.815970093361102e-14,0.3287236200185852,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,171,7.815970093361102e-14,0.5063835884263684,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,172,7.815970093361102e-14,0.2872946937246259,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,173,7.815970093361102e-14,0.4479992681596666,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,174,7.815970093361102e-14,0.25467394730773696,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,175,7.815970093361102e-14,0.34669476629642154,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,176,7.815970093361102e-14,0.28292824662077243,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,177,7.815970093361102e-14,0.2493603000877272,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,178,7.815970093361102e-14,0.5092681131239852,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,179,7.815970093361102e-14,0.3003876866387733,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,180,7.815970093361102e-14,0.3694291297899329,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,181,7.815970093361102e-14,0.3207812162399186,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,182,7.815970093361102e-14,0.3104769761653972,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,183,7.815970093361102e-14,0.35551540960901273,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,184,7.815970093361102e-14,0.29085273524608424,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,185,7.815970093361102e-14,0.36675863275578413,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,186,7.815970093361102e-14,0.45829160864643625,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,187,7.815970093361102e-14,0.2877452129935578,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,188,7.815970093361102e-14,0.367738620149866,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,189,7.815970093361102e-14,0.2722761536913354,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,190,7.815970093361102e-14,0.4718301873352751,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,191,7.815970093361102e-14,0.4448685004235171,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,192,7.815970093361102e-14,0.2549833113557383,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,193,7.815970093361102e-14,0.31615600251114245,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,194,7.815970093361102e-14,0.3331847028172527,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,195,7.815970093361102e-14,0.2993621773712861,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,196,7.815970093361102e-14,0.3930993250791465,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,197,7.815970093361102e-14,0.3358667607419821,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,198,7.815970093361102e-14,0.2866657072524968,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,199,7.815970093361102e-14,0.41380054074983436,7.815970093361102e-14
2026-04-04 16:36:22.541308Z,200,7.815970093361102e-14,0.41024057445352413,7.815970093361102e-14
2026-04-04 16:36:23.991332Z,1,4.050186364315428,27.43266011290199,4.050186364315428
2026-04-04 16:36:23.991332Z,2,2.4825683991275396,24.922944032150017,2.4825683991275396
2026-04-04 16:36:23.991332Z,3,1.0869154305969797,20.7000694238506,1.0869154305969797
2026-04-04 16:36:23.991332Z,4,0.9428436191820921,18.71802539249007,0.9428436191820921
2026-04-04 16:36:23.991332Z,5,0.9428436191820921,17.28968383006258,0.9428436191820921
2026-04-04 16:36:23.991332Z,6,0.4278360211288881,16.697202147801008,0.4278360211288881
2026-04-04 16:36:23.991332Z,7,0.17628975548559644,15.01995938464573,0.17628975548559644
2026-04-04 16:36:23.991332Z,8,0.17628975548559644,13.028377499980127,0.17628975548559644
2026-04-04 16:36:23.991332Z,9,0.17628975548559644,9.972285399607689,0.17628975548559644
2026-04-04 16:36:23.991332Z,10,0.014767106777267003,11.3392567708672,0.014767106777267003
2026-04-04 16:36:23.991332Z,11,0.012865636420167803,10.009533916658242,0.012865636420167803
2026-04-04 16:36:23.991332Z,12,0.00211267132013937,7.790314959242729,0.00211267132013937
2026-04-04 16:36:23.991332Z,13,0.00211267132013937,6.520953601370632,0.00211267132013937
2026-04-04 16:36:23.991332Z,14,0.0016626980889036247,5.981818181891002,0.0016626980889036247
2026-04-04 16:36:23.991332Z,15,0.000270635035318989,4.195759348093392,0.000270635035318989
2026-04-04 16:36:23.991332Z,16,0.00023771817146922558,4.999129886463169,0.00023771817146922558
2026-04-04 16:36:23.991332Z,17,5.26596815237923e-05,4.697291935264336,5.26596815237923e-05
2026-04-04 16:36:23.991332Z,18,5.26596815237923e-05,4.525231004605862,5.26596815237923e-05
2026-04-04 16:36:23.991332Z,19,2.8974152387561958e-05,5.0763548516013985,2.8974152387561958e-05
2026-04-04 16:36:23.991332Z,20,4.905929939624798e-06,4.975906091074834,4.905929939624798e-06
2026-04-04 16:36:23.991332Z,21,3.451608076687762e-06,5.005341391317832,3.451608076687762e-06
2026-04-04 16:36:23.991332Z,22,1.2695199558265813e-08,4.509235576292251,1.2695199558265813e-08
2026-04-04 16:36:23.991332Z,23,2.179389113621255e-09,3.7075112169414344,2.179389113621255e-09
2026-04-04 16:36:23.991332Z,24,2.179389113621255e-09,4.081336921320835,2.179389113621255e-09
2026-04-04 16:36:23.991332Z,25,2.179389113621255e-09,3.925652138850191,2.179389113621255e-09
2026-04-04 16:36:23.991332Z,26,2.179389113621255e-09,4.018072227125518,2.179389113621255e-09
2026-04-04 16:36:23.991332Z,27,2.179389113621255e-09,4.462546752419076,2.179389113621255e-09
2026-04-04 16:36:23.991332Z,28,1.461231136090646e-09,3.730422745479982,1.461231136090646e-09
2026-04-04 16:36:23.991332Z,29,1.313814834702498e-09,4.625892280699453,1.313814834702498e-09
2026-04-04 16:36:23.991332Z,30,1.294628404480136e-09,5.357670676342689,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,31,1.294628404480136e-09,5.112751303326628,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,32,1.294628404480136e-09,4.544444932798629,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,33,1.294628404480136e-09,5.1500573842324675,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,34,1.294628404480136e-09,4.871910838480017,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,35,1.294628404480136e-09,6.391440527198699,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,36,1.294628404480136e-09,5.821568084388686,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,37,1.294628404480136e-09,3.4081750301317464,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,38,1.294628404480136e-09,5.2354162560659265,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,39,1.294628404480136e-09,3.969392247852586,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,40,1.294628404480136e-09,5.3676556692279505,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,41,1.294628404480136e-09,4.964872096433432,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,42,1.294628404480136e-09,4.253985437707947,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,43,1.294628404480136e-09,4.2488690804646065,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,44,1.294628404480136e-09,4.367770775169718,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,45,1.294628404480136e-09,5.475255120382519,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,46,1.294628404480136e-09,5.613838974286506,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,47,1.294628404480136e-09,7.149963186015166,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,48,1.294628404480136e-09,6.925390838324461,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,49,1.294628404480136e-09,5.347173731114922,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,50,1.294628404480136e-09,5.776477790928075,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,51,1.294628404480136e-09,4.992346103205117,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,52,1.294628404480136e-09,5.741618236671382,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,53,1.294628404480136e-09,5.881772016725027,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,54,1.294628404480136e-09,5.337605610680249,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,55,1.294628404480136e-09,4.521902575046469,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,56,1.294628404480136e-09,4.31125253828326,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,57,1.294628404480136e-09,5.8990391896838625,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,58,1.294628404480136e-09,4.983044409853281,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,59,1.294628404480136e-09,4.7982084657979,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,60,1.294628404480136e-09,4.787535538940242,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,61,1.294628404480136e-09,4.705921352077429,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,62,1.294628404480136e-09,5.063159942904441,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,63,1.294628404480136e-09,5.644610877051907,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,64,1.294628404480136e-09,4.521319801599131,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,65,1.294628404480136e-09,4.238506412254857,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,66,1.294628404480136e-09,4.7924091826746364,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,67,1.294628404480136e-09,5.690722642971369,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,68,1.294628404480136e-09,5.366411264625118,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,69,1.294628404480136e-09,4.075402799242069,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,70,1.294628404480136e-09,5.047008171883407,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,71,1.294628404480136e-09,5.547238562041846,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,72,1.294628404480136e-09,4.507246562930067,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,73,1.294628404480136e-09,5.052350806314153,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,74,1.294628404480136e-09,6.2022994988425895,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,75,1.294628404480136e-09,5.98069311231745,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,76,1.294628404480136e-09,4.1169622226531555,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,77,1.294628404480136e-09,5.413670872987203,1.294628404480136e-09
2026-04-04 16:36:23.991332Z,78,1.2946266281232965e-09,5.5172462675011165,1.2946266281232965e-09
2026-04-04 16:36:23.991332Z,79,1.2946266281232965e-09,5.9187758954578795,1.2946266281232965e-09
